,imageId,task1,classnum
1315,2354,shoe,1
1316,2355,shoe,1
1317,2359,shoe,1
1318,2360,outerwear,1
1319,2361,shoe,1
1320,2363,outerwear,1
1321,2366,dress,1
1322,2367,shoe,1
1323,2368,outerwear,1
1324,2369,outerwear,1
1325,2371,dress,1
1326,2373,dress,1
1327,2376,dress,1
1328,2378,dress,1
1329,2379,outerwear,1
1330,2380,dress,1
1331,2382,shoe,1
1332,2383,outerwear,1
1333,2384,outerwear,1
1334,2386,outerwear,1
1335,2388,dress,1
1336,2390,dress,1
1337,2391,dress,1
1338,2396,outerwear,1
1339,2402,dress,1
1340,2404,shoe,1
1341,2405,pants,1
1342,2406,dress,1
1343,2407,dress,1
1344,2409,shoe,1
1345,2410,dress,1
1346,2415,pants,1
1347,2418,dress,1
1348,2420,dress,1
1349,2421,pants,1
1350,2424,pants,1
1351,2426,shoe,1
1352,2428,outerwear,1
1353,2429,dress,1
1354,2430,outerwear,1
1355,2435,dress,1
1356,2438,outerwear,1
1357,2439,shoe,1
1358,2441,outerwear,1
1359,2442,shoe,1
1360,2445,dress,1
1361,2449,shoe,1
1362,2450,dress,1
1363,2451,dress,1
1364,2452,dress,1
1365,2453,outerwear,1
1366,2458,pants,1
1367,2462,outerwear,1
1368,2464,pants,1
1369,2465,shoe,1
1370,2467,dress,1
1371,2469,dress,1
1372,2471,outerwear,1
1373,2472,dress,1
1374,2473,outerwear,1
1375,2475,outerwear,1
1376,2477,shoe,1
1377,2479,outerwear,1
1378,2480,dress,1
1379,2481,dress,1
1380,2482,shoe,1
1381,2483,dress,1
1382,2484,dress,1
1383,2485,outerwear,1
1384,2486,outerwear,1
1385,2488,pants,1
1386,2491,dress,1
1387,2493,dress,1
1388,2495,pants,1
1389,2496,outerwear,1
1390,2498,dress,1
1391,2499,outerwear,1
1392,2500,shoe,1
1393,2502,pants,1
1394,2506,outerwear,1
1395,2508,shoe,1
1396,2509,dress,1
1397,2510,shoe,1
1398,2511,dress,1
1399,2512,dress,1
1400,2514,pants,1
1401,2516,outerwear,1
1402,2517,dress,1
1403,2518,outerwear,1
1404,2519,shoe,1
1405,2524,dress,1
1406,2526,dress,1
1407,2528,outerwear,1
1408,2529,pants,1
1409,2530,dress,1
1410,2534,shoe,1
1411,2541,shoe,1
1412,2543,pants,1
1413,2546,dress,1
1414,2547,outerwear,1
1415,2549,dress,1
1416,2551,pants,1
1417,2553,outerwear,1
1418,2556,outerwear,1
1419,2558,dress,1
1420,2559,dress,1
1421,2562,outerwear,1
1422,2563,pants,1
1423,2564,dress,1
1424,2565,outerwear,1
1425,2566,outerwear,1
1426,2568,dress,1
1427,2570,dress,1
1428,2571,dress,1
1429,2573,dress,1
1430,2574,outerwear,1
1431,2575,dress,1
1432,2576,dress,1
1433,2577,dress,1
1434,2582,shoe,1
1435,2583,dress,1
1436,2584,dress,1
1437,2587,dress,1
1438,2588,outerwear,1
1439,2589,dress,1
1440,2591,dress,1
1441,2592,outerwear,1
1442,2594,dress,1
1443,2595,dress,1
1444,2596,dress,1
1445,2597,dress,1
1446,2601,dress,1
1447,2602,dress,1
1448,2603,outerwear,1
1449,2605,outerwear,1
1450,2606,shoe,1
1451,2607,shoe,1
1452,2608,dress,1
1453,2610,pants,1
1454,2612,pants,1
1455,2613,shoe,1
1456,2617,shoe,1
1457,2619,outerwear,1
1458,2620,pants,1
1459,2621,shoe,1
1460,2623,shoe,1
1461,2626,shoe,1
1462,2629,dress,1
1463,2632,dress,1
1464,2633,dress,1
1465,2634,dress,1
1466,2635,shoe,1
1467,2638,shoe,1
1468,2641,dress,1
1469,2643,dress,1
1470,2644,shoe,1
1471,2645,outerwear,1
1472,2648,outerwear,1
1473,2651,dress,1
1474,2652,dress,1
1475,2653,dress,1
1476,2654,shoe,1
1477,2660,pants,1
1478,2663,outerwear,1
1479,2664,outerwear,1
1480,2668,dress,1
1481,2670,outerwear,1
1482,2671,shoe,1
1483,2672,shoe,1
1484,2673,shoe,1
1485,2674,shoe,1
1486,2675,outerwear,1
1487,2676,outerwear,1
1488,2678,dress,1
1489,2679,dress,1
1490,2681,shoe,1
1491,2684,pants,1
1492,2687,outerwear,1
1493,2688,dress,1
1494,2689,pants,1
1495,2696,pants,1
1496,2698,shoe,1
1497,2700,pants,1
1498,2701,outerwear,1
1499,2704,dress,1
1500,2708,pants,1
1501,2710,dress,1
1502,2711,shoe,1
1503,2714,shoe,1
1504,2715,shoe,1
1505,2716,dress,1
1506,2717,shoe,1
1507,2718,shoe,1
1508,2719,outerwear,1
1509,2720,dress,1
1510,2723,pants,1
1511,2724,dress,1
1512,2725,outerwear,1
1513,2728,dress,1
1514,2730,pants,1
1515,2732,dress,1
1516,2734,shoe,1
1517,2737,dress,1
1518,2738,dress,1
1519,2739,shoe,1
1520,2740,outerwear,1
1521,2741,shoe,1
1522,2742,dress,1
1523,2743,outerwear,1
1524,2744,dress,1
1525,2751,dress,1
1526,2754,outerwear,1
1527,2757,outerwear,1
1528,2759,outerwear,1
1529,2761,shoe,1
1530,2763,dress,1
1531,2764,dress,1
1532,2766,dress,1
1533,2769,dress,1
1534,2772,dress,1
1535,2773,dress,1
1536,2774,dress,1
1537,2776,shoe,1
1538,2777,outerwear,1
1539,2779,dress,1
1540,2780,shoe,1
1541,2782,shoe,1
1542,2783,outerwear,1
1543,2785,outerwear,1
1544,2787,dress,1
1545,2790,dress,1
1546,2792,pants,1
1547,2794,outerwear,1
1548,2795,outerwear,1
1549,2796,outerwear,1
1550,2797,dress,1
1551,2798,outerwear,1
1552,2800,dress,1
1553,2801,dress,1
1554,2802,outerwear,1
1555,2803,outerwear,1
1556,2804,shoe,1
1557,2805,outerwear,1
1558,2806,outerwear,1
1559,2809,dress,1
1560,2810,outerwear,1
1561,2812,outerwear,1
1562,2813,dress,1
1563,2814,outerwear,1
1564,2819,shoe,1
1565,2823,dress,1
1566,2824,outerwear,1
1567,2825,dress,1
1568,2828,dress,1
1569,2829,pants,1
1570,2830,dress,1
1571,2831,dress,1
1572,2832,pants,1
1573,2833,dress,1
1574,2835,outerwear,1
1575,2836,dress,1
1576,2837,dress,1
1577,2842,shoe,1
1578,2843,dress,1
1579,2846,dress,1
1580,2851,outerwear,1
1581,2853,dress,1
1582,2854,shoe,1
1583,2856,dress,1
1584,2857,dress,1
1585,2858,dress,1
1586,2862,outerwear,1
1587,2867,dress,1
1588,2868,pants,1
1589,2869,pants,1
1590,2871,shoe,1
1591,2872,dress,1
1592,2877,outerwear,1
1593,2879,dress,1
1594,2881,pants,1
1595,2882,dress,1
1596,2883,shoe,1
1597,2885,dress,1
1598,2886,pants,1
1599,2887,outerwear,1
1600,2888,dress,1
1601,2889,dress,1
1602,2890,outerwear,1
1603,2891,outerwear,1
1604,2895,dress,1
1605,2896,dress,1
1606,2897,outerwear,1
1607,2900,outerwear,1
1608,2901,dress,1
1609,2905,dress,1
1610,2906,dress,1
1611,2907,shoe,1
1612,2910,shoe,1
1613,2911,outerwear,1
1614,2912,pants,1
1615,2914,dress,1
1616,2915,shoe,1
1617,2916,shoe,1
1618,2917,outerwear,1
1619,2919,dress,1
1620,2921,dress,1
1621,2922,shoe,1
1622,2926,dress,1
1623,2930,dress,1
1624,2932,shoe,1
1625,2933,dress,1
1626,2936,outerwear,1
1627,2937,pants,1
1628,2938,dress,1
1629,2939,dress,1
1630,2940,dress,1
1631,2941,shoe,1
1632,2942,dress,1
1633,2943,outerwear,1
1634,2944,pants,1
1635,2946,outerwear,1
1636,2948,dress,1
1637,2950,outerwear,1
1638,2954,shoe,1
1639,2955,outerwear,1
1640,2956,dress,1
1641,2962,dress,1
1642,2963,dress,1
1643,2964,pants,1
1644,2965,shoe,1
1645,2966,shoe,1
1646,2967,dress,1
1647,2968,shoe,1
1648,2969,dress,1
1649,2970,dress,1
1650,2971,shoe,1
1651,2972,shoe,1
1652,2973,dress,1
1653,2975,outerwear,1
1654,2976,outerwear,1
1655,2977,dress,1
1656,2980,dress,1
1657,2982,dress,1
1658,2983,pants,1
1659,2985,shoe,1
1660,2986,dress,1
1661,2987,outerwear,1
1662,2988,dress,1
1663,2989,dress,1
1664,2991,dress,1
1665,2993,outerwear,1
1666,2995,dress,1
1667,2997,dress,1
1668,2998,outerwear,1
1669,3001,outerwear,1
1670,3002,shoe,1
1671,3006,dress,1
1672,3007,pants,1
1673,3008,dress,1
1674,3009,dress,1
1675,3011,dress,1
1676,3012,dress,1
1677,3013,dress,1
1678,3015,outerwear,1
1679,3016,outerwear,1
1680,3017,shoe,1
1681,3018,outerwear,1
1682,3019,dress,1
1683,3020,shoe,1
1684,3021,dress,1
1685,3023,outerwear,1
1686,3024,shoe,1
1687,3028,dress,1
1688,3029,shoe,1
1689,3030,dress,1
1690,3031,shoe,1
1691,3032,outerwear,1
1692,3034,dress,1
1693,3035,pants,1
1694,3036,pants,1
1695,3039,dress,1
1696,3040,shoe,1
1697,3041,pants,1
1698,3042,pants,1
1699,3045,shoe,1
1700,3055,dress,1
1701,3057,outerwear,1
1702,3061,outerwear,1
1703,3062,dress,1
1704,3063,dress,1
1705,3065,shoe,1
1706,3066,dress,1
1707,3067,outerwear,1
1708,3068,dress,1
1709,3069,shoe,1
1710,3071,outerwear,1
1711,3072,shoe,1
1712,3074,outerwear,1
1713,3076,dress,1
1714,3080,dress,1
1715,3081,dress,1
1716,3082,dress,1
1717,3086,shoe,1
1718,3088,dress,1
1719,3090,outerwear,1
1720,3092,pants,1
1721,3093,shoe,1
1722,3094,shoe,1
1723,3099,dress,1
1724,3100,dress,1
1725,3101,outerwear,1
1726,3102,dress,1
1727,3103,pants,1
1728,3104,shoe,1
1729,3105,dress,1
1730,3106,outerwear,1
1731,3112,pants,1
1732,3117,dress,1
1733,3118,outerwear,1
1734,3122,dress,1
1735,3125,shoe,1
1736,3128,dress,1
1737,3130,dress,1
1738,3132,shoe,1
1739,3134,dress,1
1740,3135,dress,1
1741,3136,dress,1
1742,3137,outerwear,1
1743,3139,pants,1
1744,3140,shoe,1
1745,3142,outerwear,1
1746,3143,pants,1
1747,3145,dress,1
1748,3147,pants,1
1749,3149,outerwear,1
1750,3153,outerwear,1
1751,3154,shoe,1
1752,3157,dress,1
1753,3161,dress,1
1754,3163,shoe,1
1755,3164,dress,1
1756,3165,outerwear,1
1757,3166,dress,1
1758,3167,outerwear,1
1759,3168,dress,1
1760,3169,shoe,1
1761,3170,outerwear,1
1762,3171,outerwear,1
1763,3176,dress,1
1764,3177,dress,1
1765,3178,outerwear,1
1766,3179,pants,1
1767,3181,pants,1
1768,3182,dress,1
1769,3183,shoe,1
1770,3184,dress,1
1771,3185,dress,1
1772,3186,shoe,1
1773,3188,pants,1
1774,3189,pants,1
1775,3190,pants,1
1776,3193,outerwear,1
1777,3194,pants,1
1778,3196,dress,1
1779,3197,pants,1
1780,3198,dress,1
1781,3200,outerwear,1
1782,3201,dress,1
1783,3204,outerwear,1
1784,3205,outerwear,1
1785,3206,dress,1
1786,3207,outerwear,1
1787,3209,outerwear,1
1788,3210,shoe,1
1789,3214,outerwear,1
1790,3215,dress,1
1791,3217,dress,1
1792,3219,shoe,1
1793,3220,dress,1
1794,3222,dress,1
1795,3224,shoe,1
1796,3225,dress,1
1797,3227,outerwear,1
1798,3229,dress,1
1799,3230,dress,1
1800,3231,dress,1
1801,3232,pants,1
1802,3234,shoe,1
1803,3235,dress,1
1804,3237,outerwear,1
1805,3238,shoe,1
1806,3241,outerwear,1
1807,3242,dress,1
1808,3243,outerwear,1
1809,3248,shoe,1
1810,3249,outerwear,1
1811,3251,outerwear,1
1812,3254,dress,1
1813,3255,outerwear,1
1814,3257,shoe,1
1815,3258,outerwear,1
1816,3259,outerwear,1
1817,3261,dress,1
1818,3263,dress,1
1819,3266,dress,1
1820,3267,dress,1
1821,3269,shoe,1
1822,3270,dress,1
1823,3271,shoe,1
1824,3272,outerwear,1
1825,3273,shoe,1
1826,3276,shoe,1
1827,3280,dress,1
1828,3282,dress,1
1829,3283,dress,1
1830,3285,dress,1
1831,3288,outerwear,1
1832,3289,dress,1
1833,3290,outerwear,1
1834,3292,dress,1
1835,3293,outerwear,1
1836,3298,outerwear,1
1837,3299,shoe,1
1838,3300,pants,1
1839,3301,outerwear,1
1840,3303,dress,1
1841,3305,outerwear,1
1842,3307,shoe,1
1843,3308,outerwear,1
1844,3309,dress,1
1845,3310,pants,1
1846,3313,dress,1
1847,3315,outerwear,1
1848,3317,outerwear,1
1849,3318,shoe,1
1850,3321,shoe,1
1851,3323,dress,1
1852,3324,outerwear,1
1853,3329,outerwear,1
1854,3330,outerwear,1
1855,3333,dress,1
1856,3335,shoe,1
1857,3336,shoe,1
1858,3338,outerwear,1
1859,3341,dress,1
1860,3343,dress,1
1861,3345,shoe,1
1862,3348,dress,1
1863,3349,outerwear,1
1864,3350,shoe,1
1865,3352,shoe,1
1866,3358,shoe,1
1867,3359,dress,1
1868,3361,pants,1
1869,3362,dress,1
1870,3363,dress,1
1871,3364,dress,1
1872,3366,outerwear,1
1873,3368,dress,1
1874,3369,dress,1
1875,3370,outerwear,1
1876,3371,pants,1
1877,3374,pants,1
1878,3375,outerwear,1
1879,3376,dress,1
1880,3378,pants,1
1881,3380,dress,1
1882,3383,dress,1
1883,3385,outerwear,1
1884,3386,shoe,1
1885,3387,shoe,1
1886,3389,shoe,1
1887,3392,outerwear,1
1888,3395,pants,1
1889,3396,dress,1
1890,3397,dress,1
1891,3398,dress,1
1892,3403,outerwear,1
1893,3404,shoe,1
1894,3405,pants,1
1895,3408,dress,1
1896,3411,dress,1
1897,3415,shoe,1
1898,3417,dress,1
1899,3418,dress,1
1900,3419,dress,1
1901,3421,pants,1
1902,3422,shoe,1
1903,3423,dress,1
1904,3425,dress,1
1905,3427,outerwear,1
1906,3430,shoe,1
1907,3433,shoe,1
1908,3436,outerwear,1
1909,3437,outerwear,1
1910,3438,dress,1
1911,3439,pants,1
1912,3440,dress,1
1913,3441,shoe,1
1914,3443,shoe,1
1915,3444,outerwear,1
1916,3446,dress,1
1917,3447,outerwear,1
1918,3450,outerwear,1
1919,3451,outerwear,1
1920,3452,outerwear,1
1921,3454,dress,1
1922,3456,dress,1
1923,3460,outerwear,1
1924,3461,pants,1
1925,3464,dress,1
1926,3465,dress,1
1927,3466,dress,1
1928,3469,pants,1
1929,3470,dress,1
1930,3471,outerwear,1
1931,3472,outerwear,1
1932,3473,outerwear,1
1933,3474,outerwear,1
1934,3476,dress,1
1935,3479,shoe,1
1936,3480,shoe,1
1937,3483,dress,1
1938,3486,dress,1
1939,3487,shoe,1
1940,3489,pants,1
1941,3490,outerwear,1
1942,3491,dress,1
1943,3492,outerwear,1
1944,3495,dress,1
1945,3497,outerwear,1
1946,3498,shoe,1
1947,3499,dress,1
1948,3500,outerwear,1
1949,3503,dress,1
1950,3505,pants,1
1951,3506,pants,1
1952,3509,pants,1
1953,3514,pants,1
1954,3515,outerwear,1
1955,3516,dress,1
1956,3520,dress,1
1957,3521,outerwear,1
1958,3522,shoe,1
1959,3524,outerwear,1
1960,3525,dress,1
1961,3527,dress,1
1962,3529,outerwear,1
1963,3530,shoe,1
1964,3531,shoe,1
1965,3532,shoe,1
1966,3533,dress,1
1967,3535,dress,1
1968,3536,outerwear,1
1969,3537,dress,1
1970,3538,outerwear,1
1971,3539,pants,1
1972,3541,shoe,1
1973,3542,pants,1
1974,3544,dress,1
1975,3545,outerwear,1
1976,3547,shoe,1
1977,3551,dress,1
1978,3552,dress,1
1979,3554,outerwear,1
1980,3557,dress,1
1981,3558,outerwear,1
1982,3559,outerwear,1
1983,3561,shoe,1
1984,3567,pants,1
1985,3568,dress,1
1986,3569,outerwear,1
1987,3570,outerwear,1
1988,3572,dress,1
1989,3573,shoe,1
1990,3574,shoe,1
1991,3576,dress,1
1992,3577,dress,1
1993,3578,outerwear,1
1994,3579,outerwear,1
1995,3581,outerwear,1
1996,3582,shoe,1
1997,3585,outerwear,1
1998,3588,outerwear,1
1999,3590,outerwear,1
2000,3591,dress,1
2001,3593,shoe,1
2002,3594,dress,1
2003,3596,pants,1
2004,3597,dress,1
2005,3598,dress,1
2006,3599,outerwear,1
2007,3601,dress,1
2008,3602,shoe,1
2009,3603,dress,1
2010,3605,dress,1
2011,3608,outerwear,1
2012,3609,dress,1
2013,3610,dress,1
2014,3612,outerwear,1
2015,3615,shoe,1
2016,3618,shoe,1
2017,3623,outerwear,1
2018,3624,dress,1
2019,3625,shoe,1
2020,3626,dress,1
2021,3628,dress,1
2022,3629,outerwear,1
2023,3633,shoe,1
2024,3634,outerwear,1
2025,3635,shoe,1
2026,3636,dress,1
2027,3637,dress,1
2028,3638,outerwear,1
2029,3639,outerwear,1
2030,3640,shoe,1
2031,3641,shoe,1
2032,3642,pants,1
2033,3643,dress,1
2034,3644,outerwear,1
2035,3646,shoe,1
2036,3648,pants,1
2037,3649,shoe,1
2038,3651,outerwear,1
2039,3652,outerwear,1
2040,3653,outerwear,1
2041,3654,dress,1
2042,3657,dress,1
2043,3658,outerwear,1
2044,3659,pants,1
2045,3662,dress,1
2046,3666,dress,1
2047,3668,outerwear,1
2048,3669,dress,1
2049,3670,dress,1
2050,3672,shoe,1
2051,3677,pants,1
2052,3678,pants,1
2053,3681,shoe,1
2054,3682,outerwear,1
2055,3684,outerwear,1
2056,3685,outerwear,1
2057,3686,dress,1
2058,3687,outerwear,1
2059,3691,outerwear,1
2060,3692,pants,1
2061,3693,dress,1
2062,3694,dress,1
2063,3697,outerwear,1
2064,3704,outerwear,1
2065,3705,dress,1
2066,3706,shoe,1
2067,3708,pants,1
2068,3709,dress,1
2069,3710,dress,1
2070,3712,outerwear,1
2071,3713,shoe,1
2072,3714,outerwear,1
2073,3717,dress,1
2074,3724,shoe,1
2075,3726,outerwear,1
2076,3727,dress,1
2077,3730,shoe,1
2078,3731,outerwear,1
2079,3732,shoe,1
2080,3733,dress,1
2081,3734,outerwear,1
2082,3735,pants,1
2083,3736,shoe,1
2084,3738,dress,1
2085,3739,dress,1
2086,3740,pants,1
2087,3741,dress,1
2088,3742,dress,1
2089,3744,pants,1
2090,3745,outerwear,1
2091,3746,outerwear,1
2092,3747,pants,1
2093,3748,dress,1
2094,3750,dress,1
2095,3751,pants,1
2096,3752,pants,1
2097,3754,outerwear,1
2098,3755,dress,1
2099,3759,outerwear,1
2100,3761,outerwear,1
2101,3762,dress,1
2102,3763,dress,1
2103,3764,outerwear,1
2104,3766,dress,1
2105,3767,shoe,1
2106,3768,dress,1
2107,3769,outerwear,1
2108,3770,pants,1
2109,3771,outerwear,1
2110,3772,dress,1
2111,3776,outerwear,1
2112,3777,shoe,1
2113,3780,outerwear,1
2114,3781,shoe,1
2115,3785,outerwear,1
2116,3786,shoe,1
2117,3787,outerwear,1
2118,3790,outerwear,1
2119,3791,outerwear,1
2120,3792,shoe,1
2121,3793,dress,1
2122,3794,outerwear,1
2123,3795,dress,1
2124,3796,dress,1
2125,3799,dress,1
2126,3800,dress,1
2127,3801,pants,1
2128,3802,dress,1
2129,3803,dress,1
2130,3805,shoe,1
2131,3806,shoe,1
2132,3809,dress,1
2133,3810,dress,1
2134,3812,shoe,1
2135,3814,pants,1
2136,3824,outerwear,1
2137,3825,shoe,1
2138,3826,dress,1
2139,3827,outerwear,1
2140,3833,dress,1
2141,3835,shoe,1
2142,3837,shoe,1
2143,3839,outerwear,1
2144,3845,outerwear,1
2145,3846,outerwear,1
2146,3849,dress,1
2147,3850,shoe,1
2148,3851,dress,1
2149,3854,outerwear,1
2150,3855,dress,1
2151,3857,outerwear,1
2152,3858,outerwear,1
2153,3859,dress,1
2154,3860,shoe,1
2155,3863,outerwear,1
2156,3864,outerwear,1
2157,3865,shoe,1
2158,3866,dress,1
2159,3867,pants,1
2160,3869,shoe,1
2161,3871,dress,1
2162,3875,outerwear,1
2163,3879,dress,1
2164,3882,pants,1
2165,3883,pants,1
2166,3887,shoe,1
2167,3888,shoe,1
2168,3890,outerwear,1
2169,3891,outerwear,1
2170,3893,outerwear,1
2171,3895,outerwear,1
2172,3897,shoe,1
2173,3903,outerwear,1
2174,3905,outerwear,1
2175,3906,shoe,1
2176,3907,dress,1
2177,3908,shoe,1
2178,3909,pants,1
2179,3910,pants,1
2180,3916,pants,1
2181,3917,dress,1
2182,3918,shoe,1
2183,3925,shoe,1
2184,3926,pants,1
2185,3927,outerwear,1
2186,3931,shoe,1
2187,3932,outerwear,1
2188,3933,shoe,1
2189,3934,shoe,1
2190,3937,outerwear,1
2191,3938,outerwear,1
2192,3939,outerwear,1
2193,3940,outerwear,1
2194,3942,dress,1
2195,3943,outerwear,1
2196,3945,outerwear,1
2197,3946,dress,1
2198,3947,pants,1
2199,3948,outerwear,1
2200,3949,dress,1
2201,3950,outerwear,1
2202,3951,dress,1
2203,3952,dress,1
2204,3954,dress,1
2205,3955,dress,1
2206,3957,dress,1
2207,3958,outerwear,1
2208,3959,dress,1
2209,3960,outerwear,1
2210,3961,shoe,1
2211,3968,dress,1
2212,3969,outerwear,1
2213,3972,dress,1
2214,3976,outerwear,1
2215,3977,outerwear,1
2216,3979,pants,1
2217,3980,outerwear,1
2218,3982,dress,1
2219,3987,outerwear,1
2220,3992,outerwear,1
2221,3994,dress,1
2222,3995,dress,1
2223,3996,dress,1
2224,3998,dress,1
2225,4003,pants,1
2226,4006,dress,1
2227,4007,dress,1
2228,4008,pants,1
2229,4012,dress,1
2230,4014,dress,1
2231,4016,dress,1
2232,4017,outerwear,1
2233,4018,dress,1
2234,4019,dress,1
2235,4022,dress,1
2236,4025,pants,1
2237,4027,outerwear,1
2238,4029,shoe,1
2239,4031,outerwear,1
2240,4032,dress,1
2241,4034,dress,1
2242,4035,pants,1
2243,4037,dress,1
2244,4038,outerwear,1
2245,4039,outerwear,1
2246,4042,dress,1
2247,4044,shoe,1
2248,4046,outerwear,1
2249,4047,dress,1
2250,4048,dress,1
2251,4053,dress,1
2252,4054,dress,1
2253,4058,pants,1
2254,4061,dress,1
2255,4066,shoe,1
2256,4073,dress,1
2257,4074,pants,1
2258,4075,outerwear,1
2259,4078,pants,1
2260,4081,dress,1
2261,4082,shoe,1
2262,4083,outerwear,1
2263,4086,dress,1
2264,4087,outerwear,1
2265,4088,dress,1
2266,4089,dress,1
2267,4090,outerwear,2
2268,4090,shoe,2
2269,4091,shoe,1
2270,4096,outerwear,1
2271,4097,shoe,1
2272,4099,outerwear,1
2273,4100,dress,1
2274,4101,dress,1
2275,4102,shoe,1
2276,4109,shoe,1
2277,4113,pants,1
2278,4115,pants,1
2279,4116,outerwear,1
2280,4118,dress,1
2281,4120,shoe,1
2282,4122,dress,1
2283,4124,pants,1
2284,4126,outerwear,1
2285,4127,pants,1
2286,4129,dress,1
2287,4130,outerwear,1
2288,4132,outerwear,1
2289,4133,dress,1
2290,4134,dress,1
2291,4139,outerwear,1
2292,4140,shoe,1
2293,4141,dress,1
2294,4143,pants,1
2295,4144,dress,1
2296,4145,outerwear,1
2297,4154,pants,1
2298,4155,dress,1
2299,4158,outerwear,1
2300,4159,outerwear,1
2301,4164,pants,1
2302,4166,outerwear,1
2303,4167,dress,1
2304,4169,dress,1
2305,4172,dress,1
2306,4175,dress,1
2307,4178,dress,1
2308,4179,dress,1
2309,4180,shoe,1
2310,4181,dress,1
2311,4182,outerwear,1
2312,4185,dress,1
2313,4186,dress,1
2314,4188,outerwear,1
2315,4189,dress,1
2316,4190,outerwear,1
2317,4192,outerwear,1
2318,4193,outerwear,1
2319,4194,dress,1
2320,4195,outerwear,1
2321,4197,shoe,1
2322,4198,shoe,1
2323,4199,dress,1
2324,4200,dress,1
2325,4202,dress,1
2326,4203,outerwear,1
2327,4205,outerwear,1
2328,4206,outerwear,1
2329,4210,dress,1
2330,4214,outerwear,1
2331,4216,outerwear,1
2332,4217,shoe,1
2333,4218,outerwear,1
2334,4221,shoe,1
2335,4222,outerwear,1
2336,4223,outerwear,1
2337,4224,outerwear,1
2338,4232,shoe,1
2339,4237,pants,1
2340,4238,outerwear,1
2341,4240,outerwear,1
2342,4243,dress,1
2343,4244,pants,1
2344,4245,dress,1
2345,4246,pants,1
2346,4247,shoe,1
2347,4250,dress,1
2348,4253,pants,1
2349,4254,shoe,1
2350,4256,outerwear,1
2351,4257,outerwear,1
2352,4261,pants,1
2353,4262,shoe,1
2354,4263,dress,1
2355,4264,dress,1
2356,4265,outerwear,1
2357,4266,outerwear,1
2358,4267,outerwear,1
2359,4269,dress,1
2360,4270,dress,1
2361,4272,dress,1
2362,4273,shoe,1
2363,4276,pants,1
2364,4279,shoe,1
2365,4280,shoe,1
2366,4281,outerwear,1
2367,4282,pants,1
2368,4283,shoe,1
2369,4284,dress,1
2370,4285,outerwear,1
2371,4286,outerwear,1
2372,4291,shoe,1
2373,4296,dress,1
2374,4299,shoe,1
2375,4300,dress,1
2376,4302,outerwear,1
2377,4305,dress,1
2378,4306,shoe,1
2379,4307,outerwear,1
2380,4308,pants,1
2381,4309,pants,1
2382,4311,outerwear,1
2383,4314,dress,1
2384,4315,dress,1
2385,4316,outerwear,1
2386,4317,dress,1
2387,4320,shoe,1
2388,4322,outerwear,1
2389,4325,dress,1
2390,4326,outerwear,1
2391,4330,shoe,1
2392,4331,dress,1
2393,4332,outerwear,1
2394,4333,shoe,1
2395,4335,dress,1
2396,4336,outerwear,1
2397,4337,pants,1
2398,4341,dress,1
2399,4343,shoe,1
2400,4345,outerwear,1
2401,4346,dress,1
2402,4347,dress,1
2403,4351,pants,1
2404,4352,shoe,1
2405,4354,dress,1
2406,4358,shoe,1
2407,4359,pants,1
2408,4360,dress,1
2409,4361,dress,1
2410,4365,dress,1
2411,4366,dress,1
2412,4368,outerwear,1
2413,4369,outerwear,1
2414,4370,outerwear,1
2415,4371,dress,1
2416,4372,shoe,1
2417,4375,outerwear,1
2418,4376,dress,1
2419,4377,outerwear,1
2420,4378,outerwear,1
2421,4380,pants,1
2422,4383,dress,1
2423,4384,outerwear,1
2424,4387,outerwear,1
2425,4390,dress,1
2426,4392,shoe,1
2427,4394,outerwear,1
2428,4397,shoe,1
2429,4399,outerwear,1
2430,4401,dress,1
2431,4402,dress,1
2432,4403,outerwear,1
2433,4404,shoe,1
2434,4405,outerwear,1
2435,4407,shoe,1
2436,4411,shoe,1
2437,4412,outerwear,1
2438,4418,pants,1
2439,4420,dress,1
2440,4424,dress,1
2441,4427,dress,1
2442,4429,dress,1
2443,4430,dress,1
2444,4432,outerwear,1
2445,4433,pants,1
2446,4434,dress,1
2447,4438,pants,1
2448,4439,pants,1
2449,4440,dress,1
2450,4441,dress,1
2451,4442,dress,1
2452,4443,dress,1
2453,4444,outerwear,1
2454,4446,outerwear,1
2455,4447,pants,1
2456,4449,dress,1
2457,4450,outerwear,1
2458,4451,dress,1
2459,4452,outerwear,1
2460,4453,outerwear,1
2461,4456,dress,1
2462,4457,shoe,1
2463,4458,dress,1
2464,4460,outerwear,1
2465,4462,dress,1
2466,4464,outerwear,1
2467,4465,dress,1
2468,4467,outerwear,1
2469,4470,shoe,1
2470,4471,pants,1
